timestamp,type,message
2026-03-10 19:04:48,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:48,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:49,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:49,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:49,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:50,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:50,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:50,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:50,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:50,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:50,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:51,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:51,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:51,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:51,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:51,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:51,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:52,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:52,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:52,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:53,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:53,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:53,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:53,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:53,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:53,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:54,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:54,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:54,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:54,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:54,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:55,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:55,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:55,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:55,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:56,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:56,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:56,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:56,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:56,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:56,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:57,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:57,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:57,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:57,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:57,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:58,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:58,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:58,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:58,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:59,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:59,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:59,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:04:59,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:04:59,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:04:59,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-10 19:05:00,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-10 19:05:00,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-10 19:05:00,exception,InvalidOperationException: Invalid user : UnityEngine.InputSystem.Users.InputUser.get_index () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:83) | UnityEngine.InputSystem.Users.InputUser.get_controlScheme () (at ./Library/PackageCache/com.unity.inputsystem@57d0e36f6123/InputSystem/Plugins/Users/InputUser.cs:200) | Tanks.Complete.TankMovementML.FixedUpdate () (at Assets/_Tanks/Scripts/THESIS/TankMovementML.cs:201) | 
2026-03-11 16:14:46,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:14:47,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:14:48,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:14:50,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:14:51,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:14:51,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:14:54,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:14:54,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:14:56,healing_over_max,"Healing caused health to exceed maximum! Before: 69.56, After: 119.56, HealAmount: 50.00, Max: 100."
2026-03-11 16:15:02,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:05,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:05,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:15:07,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:08,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:09,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:11,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:12,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:12,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:14,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:14,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:15,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:17,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:18,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:15:20,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:21,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:22,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:22,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:23,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:25,damage_not_applied,"Explosion hit tank but health didn't decrease! Before: 7.91, After: 7.91, Damage: 92.09."
2026-03-11 16:15:25,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:25,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:27,damage_not_applied,"Explosion hit tank but health didn't decrease! Before: 7.91, After: 7.91, Damage: 17.94."
2026-03-11 16:15:29,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:30,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:31,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:41,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:42,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:47,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:51,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:52,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:54,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:15:54,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:15:54,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:15:58,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:00,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:00,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:02,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:05,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:07,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:13,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:14,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:15,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:17,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:19,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:16:19,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:16:21,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:22,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:23,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:25,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:27,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:28,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:16:30,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:30,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:16:30,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:32,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:32,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:33,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:37,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:16:38,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:39,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:16:45,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:46,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:48,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:16:50,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:16:54,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:16:56,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:16:57,stuck_tank_1,Tank 1 stuck: the position doesn't change.
